"date","sales","day","week","month","year","sales_flag","holiday","wday","weekend","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","t1_sales","t7_sales","t30_sales"
2010-10-20,103,"20","42","10","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,100,110,124
2010-10-21,88,"21","42","10","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,103,109,104
2010-10-22,52,"22","43","10","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,88,57,87
2010-10-23,64,"23","43","10","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,52,75,87
2010-10-24,64,"24","43","10","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64,57,68
2010-10-25,95,"25","43","10","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,64,96,101
2010-10-26,85,"26","43","10","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,95,100,88
2010-10-27,90,"27","43","10","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,85,103,111
2010-10-28,93,"28","43","10","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,90,88,105
2010-10-29,54,"29","44","10","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,93,52,115
2010-10-30,51,"30","44","10","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,54,64,112
2010-10-31,50,"31","44","10","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,51,64,48
2010-11-01,97,"1","44","11","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50,95,79
2010-11-02,87,"2","44","11","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,97,85,85
2010-11-03,105,"3","44","11","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,87,90,104
2010-11-04,116,"4","44","11","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,105,93,108
2010-11-05,60,"5","45","11","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,116,54,118
2010-11-06,80,"6","45","11","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,60,51,87
2010-11-07,91,"7","45","11","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,80,50,66
2010-11-08,96,"8","45","11","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,91,97,64
2010-11-09,86,"9","45","11","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,96,87,84
2010-11-10,102,"10","45","11","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,86,105,90
2010-11-11,93,"11","45","11","2010",0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,102,116,114
2010-11-12,83,"12","46","11","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,93,60,110
2010-11-13,53,"13","46","11","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,83,80,109
2010-11-14,66,"14","46","11","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,53,91,57
2010-11-15,97,"15","46","11","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,66,96,75
2010-11-16,79,"16","46","11","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,97,86,57
2010-11-17,97,"17","46","11","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,79,102,96
2010-11-18,86,"18","46","11","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,97,93,100
2010-11-19,72,"19","47","11","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,86,83,103
2010-11-20,60,"20","47","11","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,72,53,88
2010-11-21,78,"21","47","11","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60,66,52
2010-11-22,111,"22","47","11","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,78,97,64
2010-11-23,104,"23","47","11","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,111,79,64
2010-11-24,85,"24","47","11","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,104,97,95
2010-11-25,0,"25","47","11","2010",1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,85,86,85
2010-11-26,58,"26","48","11","2010",0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,72,90
2010-11-27,49,"27","48","11","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,58,60,93
2010-11-28,58,"28","48","11","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,78,54
2010-11-29,86,"29","48","11","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,58,111,51
2010-11-30,83,"30","48","11","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,86,104,50
2010-12-01,92,"1","48","12","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,85,97
2010-12-02,56,"2","48","12","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,92,0,87
2010-12-03,59,"3","49","12","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,56,58,105
2010-12-04,61,"4","49","12","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,59,49,116
2010-12-05,71,"5","49","12","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,58,60
2010-12-06,82,"6","49","12","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71,86,80
2010-12-07,94,"7","49","12","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,82,83,91
2010-12-08,86,"8","49","12","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,92,96
2010-12-09,65,"9","49","12","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86,56,86
2010-12-10,100,"10","50","12","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,65,59,102
2010-12-11,73,"11","50","12","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,100,61,93
2010-12-12,57,"12","50","12","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,71,83
2010-12-13,69,"13","50","12","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57,82,53
2010-12-14,84,"14","50","12","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,94,66
2010-12-15,77,"15","50","12","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,86,97
2010-12-16,44,"16","50","12","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,77,65,79
2010-12-17,23,"17","51","12","2010",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,44,100,97
2010-12-18,83,"18","51","12","2010",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,23,73,86
2010-12-19,61,"19","51","12","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,57,72
2010-12-20,110,"20","51","12","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61,69,60
2010-12-21,76,"21","51","12","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,110,84,78
2010-12-22,110,"22","51","12","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76,77,111
2010-12-23,78,"23","51","12","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,110,44,104
2010-12-24,48,"24","52","12","2010",0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,78,23,85
2010-12-25,48,"25","52","12","2010",1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,48,83,0
2010-12-26,54,"26","52","12","2010",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,61,58
2010-12-27,86,"27","52","12","2010",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,110,49
2010-12-28,113,"28","52","12","2010",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,86,76,58
2010-12-29,116,"29","52","12","2010",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,113,110,86
2010-12-30,82,"30","52","12","2010",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,116,78,83
2010-12-31,49,"31","53","12","2010",0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,82,48,92
2011-01-01,49,"1","1","1","2011",1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,49,48,56
2011-01-02,82,"2","1","1","2011",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,49,54,59
2011-01-03,108,"3","1","1","2011",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,82,86,61
2011-01-04,92,"4","1","1","2011",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,108,113,71
2011-01-05,109,"5","1","1","2011",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,92,116,82
2011-01-06,98,"6","1","1","2011",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,109,82,94
2011-01-07,62,"7","1","1","2011",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,98,49,86
2011-01-08,101,"8","2","1","2011",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,62,49,65
2011-01-09,103,"9","2","1","2011",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,101,82,100
2011-01-10,131,"10","2","1","2011",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,103,108,73
2011-01-11,113,"11","2","1","2011",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,131,92,57
2011-01-12,81,"12","2","1","2011",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,113,109,69
2011-01-13,85,"13","2","1","2011",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,81,98,84
2011-01-14,58,"14","2","1","2011",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,85,62,77
2011-01-15,73,"15","3","1","2011",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,58,101,44
2011-01-16,110,"16","3","1","2011",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,103,23
2011-01-17,99,"17","3","1","2011",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,110,131,83
2011-01-18,124,"18","3","1","2011",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,99,113,61
2011-01-19,119,"19","3","1","2011",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,124,81,110
2011-01-20,103,"20","3","1","2011",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,119,85,76
2011-01-21,65,"21","3","1","2011",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,103,58,110
2011-01-22,81,"22","4","1","2011",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,65,73,78
2011-01-23,101,"23","4","1","2011",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,81,110,48
2011-01-24,134,"24","4","1","2011",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,101,99,48
2011-01-25,92,"25","4","1","2011",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,134,124,54
2011-01-26,91,"26","4","1","2011",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,92,119,86
2011-01-27,109,"27","4","1","2011",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,91,103,113
2011-01-28,90,"28","4","1","2011",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,109,65,116
2011-01-29,73,"29","5","1","2011",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,90,81,82
2011-01-30,101,"30","5","1","2011",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,101,49
2011-01-31,109,"31","5","1","2011",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,101,134,49
2011-02-01,109,"1","5","2","2011",1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,109,92,82
2011-02-02,23,"2","5","2","2011",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,109,91,108
2011-02-03,38,"3","5","2","2011",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,23,109,92
2011-02-04,38,"4","5","2","2011",1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,38,90,109
2011-02-05,80,"5","6","2","2011",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,38,73,98
2011-02-06,72,"6","6","2","2011",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80,101,62
2011-02-07,89,"7","6","2","2011",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,72,109,101
2011-02-08,93,"8","6","2","2011",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,89,109,103
2011-02-09,117,"9","6","2","2011",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,93,23,131
2011-02-10,97,"10","6","2","2011",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,117,38,113
2011-02-11,85,"11","6","2","2011",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,97,38,81
2011-02-12,60,"12","7","2","2011",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,85,80,85
2011-02-13,91,"13","7","2","2011",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60,72,58
2011-02-14,100,"14","7","2","2011",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,91,89,73
2011-02-15,122,"15","7","2","2011",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,100,93,110
2011-02-16,127,"16","7","2","2011",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,122,117,99
2011-02-17,110,"17","7","2","2011",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,127,97,124
2011-02-18,100,"18","7","2","2011",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,110,85,119
2011-02-19,116,"19","8","2","2011",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,100,60,103
2011-02-20,108,"20","8","2","2011",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,116,91,65
2011-02-21,94,"21","8","2","2011",0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,108,100,81
2011-02-22,128,"22","8","2","2011",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,94,122,101
2011-02-23,133,"23","8","2","2011",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,128,127,134
2011-02-24,131,"24","8","2","2011",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,133,110,92
2011-02-25,74,"25","8","2","2011",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,131,100,91
2011-02-26,89,"26","9","2","2011",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,74,116,109
2011-02-27,86,"27","9","2","2011",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,89,108,90
2011-02-28,100,"28","9","2","2011",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,86,94,73
2011-03-01,123,"1","9","3","2011",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,100,128,101
2011-03-02,121,"2","9","3","2011",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,123,133,109
2011-03-03,117,"3","9","3","2011",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,121,131,109
2011-03-04,65,"4","9","3","2011",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,117,74,23
2011-03-05,81,"5","10","3","2011",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,65,89,38
2011-03-06,105,"6","10","3","2011",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,81,86,38
2011-03-07,118,"7","10","3","2011",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,105,100,80
2011-03-08,119,"8","10","3","2011",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,118,123,72
2011-03-09,122,"9","10","3","2011",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,119,121,89
2011-03-10,123,"10","10","3","2011",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,122,117,93
2011-03-11,92,"11","10","3","2011",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,123,65,117
2011-03-12,112,"12","11","3","2011",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,92,81,97
2011-03-13,117,"13","11","3","2011",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112,105,85
2011-03-14,165,"14","11","3","2011",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,117,118,60
2011-03-15,148,"15","11","3","2011",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,165,119,91
2011-03-16,179,"16","11","3","2011",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,148,122,100
2011-03-17,146,"17","11","3","2011",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,179,123,122
2011-03-18,60,"18","11","3","2011",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,146,92,127
2011-03-19,149,"19","12","3","2011",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,60,112,110
2011-03-20,160,"20","12","3","2011",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,149,117,100
2011-03-21,134,"21","12","3","2011",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,160,165,116
2011-03-22,94,"22","12","3","2011",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,134,148,108
2011-03-23,135,"23","12","3","2011",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,94,179,94
2011-03-24,104,"24","12","3","2011",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,135,146,128
2011-03-25,88,"25","12","3","2011",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,104,60,133
2011-03-26,112,"26","13","3","2011",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,88,149,131
2011-03-27,126,"27","13","3","2011",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112,160,74
2011-03-28,131,"28","13","3","2011",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,126,134,89
2011-03-29,143,"29","13","3","2011",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,131,94,86
2011-03-30,130,"30","13","3","2011",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,143,135,100
2011-03-31,134,"31","13","3","2011",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,130,104,123
2011-04-01,70,"1","13","4","2011",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,134,88,121
2011-04-02,151,"2","14","4","2011",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,70,112,117
2011-04-03,170,"3","14","4","2011",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,151,126,65
2011-04-04,133,"4","14","4","2011",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,170,131,81
2011-04-05,150,"5","14","4","2011",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,133,143,105
2011-04-06,100,"6","14","4","2011",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,150,130,118
2011-04-07,129,"7","14","4","2011",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,100,134,119
2011-04-08,92,"8","14","4","2011",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,129,70,122
2011-04-09,132,"9","15","4","2011",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,92,151,123
2011-04-10,136,"10","15","4","2011",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,132,170,92
2011-04-11,150,"11","15","4","2011",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,136,133,112
2011-04-12,149,"12","15","4","2011",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,150,150,117
2011-04-13,143,"13","15","4","2011",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,149,100,165
2011-04-14,133,"14","15","4","2011",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,143,129,148
2011-04-15,95,"15","15","4","2011",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,133,92,179
2011-04-16,121,"16","16","4","2011",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,95,132,146
2011-04-17,168,"17","16","4","2011",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,121,136,60
2011-04-18,128,"18","16","4","2011",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,168,150,149
2011-04-19,193,"19","16","4","2011",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,128,149,160
2011-04-20,123,"20","16","4","2011",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,193,143,134
2011-04-21,142,"21","16","4","2011",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,123,133,94
2011-04-22,96,"22","16","4","2011",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,142,95,135
2011-04-23,127,"23","17","4","2011",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,96,121,104
2011-04-24,127,"24","17","4","2011",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,127,168,88
2011-04-25,141,"25","17","4","2011",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,127,128,112
2011-04-26,136,"26","17","4","2011",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,141,193,126
2011-04-27,125,"27","17","4","2011",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,136,123,131
2011-04-28,149,"28","17","4","2011",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,125,142,143
2011-04-29,102,"29","17","4","2011",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,149,96,130
2011-04-30,146,"30","18","4","2011",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,102,127,134
2011-05-01,100,"1","18","5","2011",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,146,127,70
2011-05-02,93,"2","18","5","2011",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,100,141,151
2011-05-03,116,"3","18","5","2011",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,93,136,170
2011-05-04,113,"4","18","5","2011",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,116,125,133
2011-05-05,124,"5","18","5","2011",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,113,149,150
2011-05-06,106,"6","18","5","2011",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,124,102,100
2011-05-07,178,"7","19","5","2011",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,106,146,129
2011-05-08,150,"8","19","5","2011",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,178,100,92
2011-05-09,106,"9","19","5","2011",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,150,93,132
2011-05-10,149,"10","19","5","2011",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,106,116,136
2011-05-11,123,"11","19","5","2011",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,149,113,150
2011-05-12,134,"12","19","5","2011",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,123,124,149
2011-05-13,77,"13","19","5","2011",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,134,106,143
2011-05-14,170,"14","20","5","2011",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,77,178,133
2011-05-15,196,"15","20","5","2011",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,170,150,95
2011-05-16,167,"16","20","5","2011",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,196,106,121
2011-05-17,142,"17","20","5","2011",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,167,149,168
2011-05-18,160,"18","20","5","2011",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,142,123,128
2011-05-19,122,"19","20","5","2011",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,160,134,193
2011-05-20,110,"20","20","5","2011",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,122,77,123
2011-05-21,152,"21","21","5","2011",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,110,170,142
2011-05-22,161,"22","21","5","2011",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,152,196,96
2011-05-23,197,"23","21","5","2011",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,161,167,127
2011-05-24,181,"24","21","5","2011",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,197,142,127
2011-05-25,206,"25","21","5","2011",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,181,160,141
2011-05-26,190,"26","21","5","2011",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,206,122,136
2011-05-27,115,"27","21","5","2011",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,190,110,125
2011-05-28,438,"28","22","5","2011",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,115,152,149
2011-05-29,512,"29","22","5","2011",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,438,161,102
2011-05-30,650,"30","22","5","2011",0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,512,197,146
2011-05-31,465,"31","22","5","2011",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,650,181,100
2011-06-01,533,"1","22","6","2011",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,465,206,93
2011-06-02,469,"2","22","6","2011",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,533,190,116
2011-06-03,482,"3","22","6","2011",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,469,115,113
2011-06-04,612,"4","23","6","2011",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,482,438,124
2011-06-05,795,"5","23","6","2011",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,612,512,106
2011-06-06,648,"6","23","6","2011",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,795,650,178
2011-06-07,621,"7","23","6","2011",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,648,465,150
2011-06-08,747,"8","23","6","2011",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,621,533,106
2011-06-09,640,"9","23","6","2011",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,747,469,149
2011-06-10,530,"10","23","6","2011",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,640,482,123
2011-06-11,626,"11","24","6","2011",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,530,612,134
2011-06-12,739,"12","24","6","2011",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,626,795,77
2011-06-13,677,"13","24","6","2011",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,739,648,170
2011-06-14,650,"14","24","6","2011",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,677,621,196
2011-06-15,665,"15","24","6","2011",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,650,747,167
2011-06-16,628,"16","24","6","2011",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,665,640,142
2011-06-17,490,"17","24","6","2011",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,628,530,160
2011-06-18,640,"18","25","6","2011",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,490,626,122
2011-06-19,525,"19","25","6","2011",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,640,739,110
2011-06-20,530,"20","25","6","2011",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,525,677,152
2011-06-21,691,"21","25","6","2011",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,530,650,161
2011-06-22,636,"22","25","6","2011",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,691,665,197
2011-06-23,704,"23","25","6","2011",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,636,628,181
2011-06-24,651,"24","25","6","2011",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,704,490,206
2011-06-25,822,"25","26","6","2011",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,651,640,190
2011-06-26,918,"26","26","6","2011",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,822,525,115
2011-06-27,757,"27","26","6","2011",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,918,530,438
2011-06-28,726,"28","26","6","2011",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,757,691,512
